reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type,Link
Không có thông tin mô tả để phân tích.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2025-6814422
Nội dung không cung cấp bất kỳ thông tin nào về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-herio-green-at-2026-6862023
Không có thông tin rõ ràng nào về xe trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6801580
Không có thông tin mô tả về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2025-6762639
"Không có thông tin mô tả nào về xe, do đó tất cả các trường đều null hoặc giá trị mặc định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6721414
"Không có thông tin nào được cung cấp cho các trường, nên tất cả các giá trị phải là null hoặc không có.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6544071
"Không có thông tin nào về thương hiệu, mẫu mã, năm sản xuất hay tình trạng xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2026-6689504
Không có thông tin nào để rút ra thông số về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-2026-6713993
Không có thông tin nào về xe do đó không thể rút trích thông tin.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6537787
No keywords provided for extraction.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6757873
"Thông tin mô tả không có, không thể rút ra thông số thương hiệu, mẫu xe, năm sản xuất, số km, tình trạng, trạng thái pin, tình trạng tai nạn, độ độ tuỳ chỉnh, loại xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6821168
Không có thông tin nào để xác định các thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6860858
"Không có thông tin cụ thể nào về xe, do đó không thể xác định dữ liệu.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2023-6817779
No information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-s-2024-6767117
Không có thông tin nào được cung cấp để rút ra bất kỳ thông số nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6769343
Không có thông tin nào trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6546472
Không có thông tin trong phần mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6735233
"Không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, số km đi đã qua và tình trạng xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-lac_hong_900-lx-tieu-chuan-2026-6842240
Thiếu thông tin để xác định các đặc điểm của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2024-6833135
Không có thông tin để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2024-6807443
absence of details,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6790903
Không có thông tin mô tả nào để xác định thông số xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-ec-van-at-2025-6836452
"Không có thông tin mô tả, không thể xác định thông tin xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-5502671
Không có thông tin mô tả nào về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2025-6856787
Không có thông tin nào được cung cấp về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6750977
"Không có thông tin mô tả nào về xe, không rõ cụ thể các tính năng và trạng thái của xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6797590
Không có thông tin gì để rút ra,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6835419
Không có thông tin cụ thể nào để rút ra dữ liệu từ mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6829757
"Không có thông tin nào được cung cấp về xe, vì vậy tất cả các giá trị trở về null.",,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqs-450-plus-2022-6700179
không có thông tin mô tả về xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6844808
"Information not provided regarding brand, model, year, mileage, condition, battery status, accident history, aftermarket modifications, or vehicle type.",,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqs-450-plus-2023-6859912
"Không có thông tin về xe, tất cả các trường đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2025-6122964
"Không có thông tin nào được cung cấp trong mô tả, không thể xác định các thông số cho xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-eco-2025-6861586
Không có thông tin mô tả,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6829970
No information provided to extract details.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6810467
Không có thông tin nào để rút ra thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6769785
Không có thông tin gì để rút trích.,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqs-580-4matic-2022-6780102
Không có thông tin để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6736307
Không có thông tin để trích xuất các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6655425
Không có thông tin nào trong mô tả để xác định thông số kỹ thuật,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6798916
Không có thông tin mô tả nào được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6542659
Không có thông tin cụ thể nào để rút ra thông số xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6641736
Dữ liệu không có thông tin xe cụ thể nào,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6861040
"Không có thông tin mô tả về thương hiệu, mẫu xe, năm sản xuất, mức Odo, tình trạng, trạng thái pin, tai nạn, nâng cấp, hoặc loại xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2024-6819876
Không có thông tin về xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6633783
No information provided for extraction,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6846200
"Không có thông tin về hãng, mẫu xe, năm sản xuất, tình trạng, hay thông tin nào khác để xác định",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-2026-6844840
Không có thông tin gì để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2024-6545843
"Không có thông tin để xác định các thông số kỹ thuật, tất cả giá trị đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6838993
No keywords provided in the description,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-2026-6832256
Không có thông tin mô tả nào để đưa ra nhận định.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6695695
Không có thông tin nào để khai thác.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6850216
"Dữ liệu không có thông tin cụ thể nào để rút ra các thông số, vì vậy mọi trường đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-eco-2026-6122880
Không có thông tin để xác định thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-2026-6839903
"Không có thông tin mô tả về xe, không thể rút ra thông tin nào.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6815410
"Không có thông tin nào để rút ra, nên tất cả đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6842445
Không có thông tin trong mô tả,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6839226
"Không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, quãng đường đã đi, tình trạng, trạng thái pin, tình trạng va chạm, hay phụ kiện đi kèm.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-2026-6852152
Không có thông tin trong mô tả để rút ra thông tin cụ thể nào về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6862275
Không có thông tin nào trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2025-6851696
No specific information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6122874
Không có thông tin để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6850012
Không có thông tin nào để rút ra các đặc điểm về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6851919
Không có thông tin để xác định. Tất cả giá trị đều null,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2025-6845299
Không có thông tin mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2025-6842700
No keywords provided,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6834274
"Thông tin mô tả không có, không có dữ liệu để xác nhận thông số kỹ thuật.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6814993
"Đã không có thông tin nào được cung cấp, nên không thể rút ra thông tin nào về xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6479474
"Không có thông tin mô tả về xe, không thể xác định thông số",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6146882
No information provided,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6835584
"Không có thông tin nào về xe, mọi thông tin đều thiếu.",,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-g_class-g580-eq-edition-one-2025-6759312
Không có thông tin để rút ra đặc điểm cụ thể của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6839326
"Mô tả không đề cập bất kỳ thông tin nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng hay đặc điểm khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6836487
Không có thông tin để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6643135
"Không có thông tin nào để xác định các loại dữ liệu, do đó tất cả giá trị trả về là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6387479
"Không có thông tin nào về xe, không thể xác định thông số.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6790855
"Không có thông tin nào để xác định thương hiệu, mẫu xe, năm, tình trạng hoặc các thông số khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-eco-2025-6803907
"Không có thông tin cụ thể nào về xe, do đó trả về null cho tất cả các trường.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-2025-6838858
no information provided,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-cla_class-200-ev-2026-6787067
Không có thông tin nào để rút ra đặc điểm của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2026-6811168
Absence of information in the provided description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6842393
"No description provided, no keywords identified",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6821204
Không có bất kỳ thông tin nào về xe cả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-s-2024-6853066
No information provided to extract any specifications.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6769779
Thiếu thông tin trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6835501
No information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2025-6785616
Không có thông tin để xác định các chi tiết kỹ thuật của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6831646
Không có thông tin nào trong mô tả,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqe-500-4matic-2024-5977532
Không có thông tin gì để rút ra.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6839335
Không có thông tin để xác định các đặc điểm của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6742684
Không có thông tin để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6835460
Không có thông tin để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-eco-2026-5467912
Không có thông tin để rút ra các đặc điểm kỹ thuật của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-2026-6820046
Không có thông tin mô tả nào để rút ra các thông số của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6714017
Không có thông tin nào để trích xuất,,,,,,,,,,https://bonbanh.com/xe-vinfast-minio-green-at-2026-6852244
absence of information,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2025-6819953
No information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2024-6838231
"Thiếu thông tin mô tả, không thể rút ra đặc điểm nào.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6713440
no information provided,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqs-450-plus-2023-6683073
Không có thông tin nào trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-byd-atto-2-at-2026-6827194
description không có thông tin nào để rút ra đặc điểm của xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6656453
Không có thông tin để xác định các thông số xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6544953
"Không có thông tin về thương hiệu, mẫu xe, năm sản xuất, tình trạng, số km, trạng thái pin, tai nạn hay các phụ kiện sau thị trường trong mô tả.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6790435
"Không có thông tin để trích xuất, tất cả các trường đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-eco-2026-6856940
"Không có thông tin cụ thể về xe, tất cả các trường trả về null",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6791169
Thiếu thông tin cụ thể về xe,,,,,,,,,,https://bonbanh.com/xe-ford-mustang-mach-e-premium-awd-2025-6792245
Không có thông tin mô tả về xe nên không thể rút ra thông tin.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6798793
No data provided,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-eco-2026-6839951
Không có thông tin trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6633815
Thiếu thông tin chi tiết để xác định thông số kỹ thuật xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2025-6854847
"Không có thông tin nào để rút ra, do đó tất cả các trường đều là giá trị null hoặc không xác định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-minio-green-at-2026-6801618
"Không có thông tin cụ thể về xe, tất cả giá trị đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6849733
Không có thông tin để xác định các thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6843559
No details provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-eco-2026-6771560
Không có thông tin nào để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6633761
"Mô tả không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, số km đã đi, tình trạng xe, trạng thái pin, tai nạn hay độ chế.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6717148
"Không có thông tin cụ thể về xe, không thể xác định bất kỳ thuộc tính nào.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6577036
"Không có thông tin nào trong mô tả. Không thể xác định xe, tình trạng, pin hay các thông số khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6852112
"Không có thông tin nào được cung cấp về xe, do đó tất cả các trường thông tin đều không thể xác định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2025-6749460
Không có thông tin để rút ra thông số nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6052366
Description không có thông tin để xác định các thông số.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6852135
Không có thông tin mô tả nào được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2026-6736747
Không có thông tin để rút ra thông số nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6829936
Không có thông tin chi tiết nào để rút ra thông tin về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-s-2024-6819462
Không có thông tin để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-audi-s6-sportback-e-tron-quattro-2026-6798684
"Không có thông tin cụ thể nào để trích xuất, do đó tất cả các trường trả về null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2024-6656723
"Không có mô tả nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng, hay tình trạng pin.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2024-6842036
Không có thông tin mô tả nào về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2026-5408996
Không có thông tin nào để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-cla_class-200-ev-2026-6832208
